user_id,current_role,years_experience,industry,skills,education_level,next_role,skills_to_learn,current_salary_LPA,predicted_salary_LPA
U6041,Robotics Engineer,4,Technology,,Bachelors,Computer Vision Researcher,"Docker, Java, Linux, Security, Testing",7.9,9.46
U4724,Robotics Engineer,8,Finance,,Masters,Quantum Computing Researcher,"Cloud, Kubernetes, Machine Learning, Security, Testing",31.8,36.26
U9125,Robotics Engineer,9,Healthcare,,Bachelors,Computer Vision Researcher,"Data Structures, Java, Linux, Machine Learning, SQL",50.2,60.12
U4068,Robotics Engineer,15,Retail,,Bachelors,Quantum Computing Researcher,"Java, Kubernetes, Linux, React, Testing",16.9,18.65
U5262,Robotics Engineer,11,Finance,,PhD,Computer Vision Researcher,"Data Structures, Docker, Machine Learning, SQL, Security",35.3,44.12
U5911,Robotics Engineer,15,Retail,,Bachelors,Blockchain Developer,"Cloud, Java, Kubernetes, Linux, React",69.1,77.03
U4317,Robotics Engineer,14,Technology,,Masters,AR/VR Developer,"Data Structures, DevOps, Kubernetes, Python, SQL",66.5,76.72
U4744,Robotics Engineer,15,Finance,,PhD,AR/VR Developer,"Cloud, Docker, Java, Machine Learning, React",32.6,39.6
U2942,Robotics Engineer,13,Healthcare,,Bachelors,AI Research Scientist,"Data Structures, DevOps, Docker, Kubernetes, Testing",28.8,32.7
U5487,Robotics Engineer,5,Automotive,,Bachelors,Quantum Computing Researcher,"DevOps, Docker, Java, Node.js, Testing",15.4,17.48
U1156,Robotics Engineer,15,Technology,,Bachelors,Computer Vision Researcher,"Cloud, Java, Node.js, Python, React",50.1,62.06
U7425,Robotics Engineer,9,Technology,,Bachelors,Quantum Computing Researcher,"Cloud, Data Structures, DevOps, React, SQL",51.6,64.05
U6943,Robotics Engineer,12,Education,,Bachelors,AI Research Scientist,"Data Structures, Java, Machine Learning, SQL, Testing",9.8,10.95
U1961,Robotics Engineer,4,Telecom,,Bachelors,Blockchain Developer,"DevOps, Java, Linux, Node.js, Security",25.1,28.59
U5865,Robotics Engineer,12,Finance,,Bachelors,Blockchain Developer,"Cloud, Data Structures, Python, React, Security",44.9,56.12
U6479,Robotics Engineer,6,Telecom,,PhD,Computer Vision Researcher,"Data Structures, Docker, Node.js, React, Security",17.0,19.6
U9040,Robotics Engineer,2,Automotive,,Bachelors,AR/VR Developer,"Data Structures, Kubernetes, Linux, React, SQL",9.9,11.93
U6760,Robotics Engineer,9,Education,,Masters,Computer Vision Researcher,"Kubernetes, Linux, Node.js, Python, SQL",17.6,21.24
U8101,Robotics Engineer,6,Retail,,PhD,Quantum Computing Researcher,"Docker, Java, Kubernetes, Linux, Python",42.8,49.45
U8057,Robotics Engineer,2,Healthcare,,PhD,Blockchain Developer,"Kubernetes, Linux, React, SQL, Security",25.0,28.72
U5442,Robotics Engineer,0,Finance,,Bachelors,Blockchain Developer,"Customer Service, Networking Basics, Operating Systems",4.33,5.39
U9864,Quantum Computing Researcher,14,Retail,,Bachelors,AI Research Scientist,"Docker, Node.js, SQL, Security, Testing",31.1,36.35
U8459,Quantum Computing Researcher,1,Technology,,Bachelors,AI Research Scientist,"Java, Kubernetes, Python, SQL, Testing",32.3,39.79
U9228,Quantum Computing Researcher,13,Finance,,Bachelors,AR/VR Developer,"Docker, Kubernetes, Machine Learning, React, SQL",23.8,27.67
U8997,Quantum Computing Researcher,9,Finance,,Masters,Computer Vision Researcher,"Cloud, Data Structures, Machine Learning, Node.js, React",42.6,51.56
U2439,Quantum Computing Researcher,6,Telecom,,Masters,Robotics Engineer,"Data Structures, Linux, Machine Learning, React, Testing",19.2,21.95
U9776,Quantum Computing Researcher,14,Telecom,,Bachelors,AR/VR Developer,"Data Structures, Java, Kubernetes, Python, SQL",56.0,61.74
U7883,Quantum Computing Researcher,7,Finance,,Masters,AI Research Scientist,"Data Structures, Docker, Machine Learning, React, SQL",29.8,36.77
U7689,Quantum Computing Researcher,4,Automotive,,Bachelors,Computer Vision Researcher,"DevOps, Linux, Node.js, Python, Testing",31.7,38.73
U9399,Quantum Computing Researcher,12,Finance,,Bachelors,AR/VR Developer,"DevOps, Machine Learning, Python, React, Testing",46.0,54.87
U6001,Quantum Computing Researcher,10,Education,,Bachelors,AR/VR Developer,"Data Structures, DevOps, Kubernetes, Linux, SQL",26.6,32.18
U5177,Quantum Computing Researcher,4,Finance,,Masters,Robotics Engineer,"Data Structures, DevOps, Python, React, Testing",5.0,6.16
U1345,Quantum Computing Researcher,1,Technology,,Bachelors,Blockchain Developer,"DevOps, Java, Machine Learning, React, SQL",30.6,35.32
U2322,Quantum Computing Researcher,0,Automotive,,Masters,Blockchain Developer,"Customer Service, Networking Basics, Operating Systems",4.55,5.15
U3673,Quantum Computing Researcher,14,Retail,,PhD,Robotics Engineer,"DevOps, Machine Learning, Python, React, Security",36.4,44.41
U5589,Quantum Computing Researcher,11,Education,,PhD,Blockchain Developer,"Data Structures, Docker, Kubernetes, Node.js, Security",29.9,35.98
U5667,Quantum Computing Researcher,4,Healthcare,,Bachelors,AR/VR Developer,"Cloud, Docker, Node.js, Python, Security",17.8,21.39
U2513,Quantum Computing Researcher,10,Retail,,Masters,AI Research Scientist,"Cloud, Java, Machine Learning, Node.js, Security",18.3,20.91
U5324,Quantum Computing Researcher,6,Technology,,PhD,Computer Vision Researcher,"Data Structures, DevOps, Docker, Python, Testing",20.9,26.12
U1620,Quantum Computing Researcher,3,Automotive,,Bachelors,AI Research Scientist,"DevOps, Java, Machine Learning, React, SQL",24.4,29.41
U8967,Quantum Computing Researcher,2,Automotive,,Bachelors,Robotics Engineer,"Cloud, Machine Learning, Node.js, React, Testing",35.7,41.51
U4846,Quantum Computing Researcher,2,Technology,,Bachelors,AR/VR Developer,"Cloud, Docker, Java, Python, Security",31.6,36.44
U2497,Quantum Computing Researcher,13,Telecom,,Bachelors,AR/VR Developer,"DevOps, Docker, Kubernetes, Linux, React",30.1,34.24
U2632,Quantum Computing Researcher,5,Telecom,,Bachelors,Computer Vision Researcher,"Data Structures, Docker, Linux, Machine Learning, Node.js",23.8,28.02
U1228,Quantum Computing Researcher,2,Automotive,,Bachelors,Blockchain Developer,"Kubernetes, Linux, Node.js, Python, SQL",10.3,11.83
U3451,Quantum Computing Researcher,7,Technology,,Bachelors,AI Research Scientist,"Cloud, Data Structures, DevOps, Java, Python",24.8,31.0
U8906,Quantum Computing Researcher,13,Finance,,Masters,Computer Vision Researcher,"Cloud, Kubernetes, Linux, Machine Learning, SQL",59.4,69.95
U7124,Quantum Computing Researcher,15,Education,,Bachelors,AR/VR Developer,"Data Structures, DevOps, Java, Linux, Machine Learning",68.8,76.44
U5994,Quantum Computing Researcher,7,Telecom,,Bachelors,Robotics Engineer,"Linux, Python, SQL, Security, Testing",22.6,25.57
U4066,Quantum Computing Researcher,8,Education,,PhD,Robotics Engineer,"Linux, Machine Learning, Node.js, Python, SQL",51.4,60.55
U8008,Quantum Computing Researcher,7,Education,,Masters,AI Research Scientist,"Data Structures, DevOps, Kubernetes, React, SQL",16.8,19.64
U7016,Quantum Computing Researcher,9,Finance,,Bachelors,Computer Vision Researcher,"Cloud, Linux, Node.js, Security, Testing",39.9,49.12
U7115,Quantum Computing Researcher,15,Telecom,,Bachelors,AI Research Scientist,"Java, Kubernetes, Linux, React, Security",38.8,43.32
U2563,Quantum Computing Researcher,10,Technology,,PhD,Blockchain Developer,"Cloud, Data Structures, DevOps, Machine Learning, Python",27.0,33.75
U2470,Quantum Computing Researcher,3,Retail,,PhD,Computer Vision Researcher,"DevOps, Kubernetes, SQL, Security, Testing",4.8,5.36
U9841,Quantum Computing Researcher,1,Telecom,,Bachelors,Robotics Engineer,"Cloud, Java, Node.js, SQL, Security",23.7,28.87
U6959,Quantum Computing Researcher,4,Telecom,,Bachelors,Robotics Engineer,"DevOps, Kubernetes, Linux, Node.js, React",30.7,34.26
U7282,Quantum Computing Researcher,11,Finance,,Bachelors,Robotics Engineer,"Cloud, Java, Machine Learning, React, SQL",51.5,59.52
U5404,Quantum Computing Researcher,6,Technology,,Bachelors,AI Research Scientist,"Cloud, DevOps, Python, SQL, Security",21.8,25.03
U1726,Quantum Computing Researcher,4,Technology,,Bachelors,AR/VR Developer,"Data Structures, DevOps, Linux, Security, Testing",13.7,15.66
U9498,Quantum Computing Researcher,14,Retail,,Masters,Blockchain Developer,"DevOps, Kubernetes, Python, Security, Testing",64.8,75.38
U4039,Quantum Computing Researcher,8,Healthcare,,Bachelors,AI Research Scientist,"Data Structures, Java, Kubernetes, Node.js, Testing",9.3,11.4
U1204,Quantum Computing Researcher,13,Technology,,Bachelors,AR/VR Developer,"Data Structures, Docker, Kubernetes, Machine Learning, React",42.9,53.62
U7280,Quantum Computing Researcher,11,Healthcare,,Bachelors,AI Research Scientist,"Docker, Java, Node.js, React, Testing",27.2,33.67
U1508,Quantum Computing Researcher,8,Automotive,,Bachelors,AI Research Scientist,"DevOps, Java, Node.js, SQL, Security",49.0,54.86
U1420,Quantum Computing Researcher,6,Automotive,,Bachelors,Computer Vision Researcher,"DevOps, Docker, Java, Node.js, Python",9.1,11.11
U4431,Quantum Computing Researcher,9,Healthcare,,Masters,Robotics Engineer,"Cloud, DevOps, Java, React, Testing",7.0,8.23
U4664,Quantum Computing Researcher,6,Education,,PhD,Computer Vision Researcher,"DevOps, Java, Linux, React, Security",30.2,34.94
U8683,Quantum Computing Researcher,8,Finance,,Bachelors,AI Research Scientist,"Data Structures, Docker, Machine Learning, Python, React",35.6,41.06
U1539,Quantum Computing Researcher,3,Education,,Masters,Computer Vision Researcher,"Java, Kubernetes, React, Security, Testing",23.5,26.87
U3613,Quantum Computing Researcher,14,Healthcare,,Bachelors,AR/VR Developer,"Cloud, DevOps, Java, Kubernetes, SQL",14.7,18.16
U4481,Quantum Computing Researcher,6,Education,,Bachelors,Blockchain Developer,"Data Structures, DevOps, Machine Learning, Node.js, SQL",39.7,49.08
U5005,Quantum Computing Researcher,13,Finance,,Masters,Robotics Engineer,"Docker, Java, Python, React, Security",20.5,24.44
U7791,Quantum Computing Researcher,13,Telecom,,Masters,Blockchain Developer,"Docker, Java, Kubernetes, Machine Learning, Node.js",22.3,25.98
U2465,Quantum Computing Researcher,8,Retail,,Bachelors,Robotics Engineer,"Cloud, Java, Kubernetes, Python, Security",6.8,8.43
U3963,Quantum Computing Researcher,12,Education,,Bachelors,Blockchain Developer,"DevOps, Docker, Kubernetes, Linux, Node.js",24.0,29.07
U2231,Quantum Computing Researcher,5,Finance,,Masters,Blockchain Developer,"Docker, Kubernetes, Python, React, Security",14.6,16.88
U2224,Quantum Computing Researcher,7,Technology,,Bachelors,Computer Vision Researcher,"Docker, Java, Machine Learning, React, SQL",48.2,55.86
U9115,Quantum Computing Researcher,10,Automotive,,Bachelors,Robotics Engineer,"Cloud, Node.js, Python, React, SQL",56.6,65.01
U8109,Quantum Computing Researcher,2,Retail,,PhD,Computer Vision Researcher,"Java, Kubernetes, Linux, Security, Testing",12.4,14.14
U7901,Quantum Computing Researcher,2,Automotive,,Bachelors,Blockchain Developer,"Cloud, Machine Learning, Node.js, SQL, Testing",5.2,6.23
U5001,Quantum Computing Researcher,6,Technology,,Masters,Robotics Engineer,"Java, Kubernetes, Machine Learning, Python, Testing",47.6,56.68
U3057,Quantum Computing Researcher,15,Telecom,,Bachelors,Robotics Engineer,"Data Structures, Docker, Machine Learning, Security, Testing",22.2,26.46
U6069,Quantum Computing Researcher,12,Automotive,,Bachelors,Blockchain Developer,"Kubernetes, Machine Learning, Python, SQL, Testing",24.8,29.52
U7289,Quantum Computing Researcher,6,Retail,,Bachelors,AI Research Scientist,"Cloud, Data Structures, Python, SQL, Testing",13.6,14.96
U1191,Quantum Computing Researcher,14,Healthcare,,Masters,Blockchain Developer,"Cloud, DevOps, Kubernetes, SQL, Testing",69.1,86.38
U2515,Quantum Computing Researcher,6,Healthcare,,Masters,AI Research Scientist,"Cloud, Docker, Machine Learning, SQL, Testing",43.8,53.19
U1291,Quantum Computing Researcher,4,Automotive,,Bachelors,Robotics Engineer,"Kubernetes, Linux, Machine Learning, Python, SQL",7.4,8.89
U3643,Quantum Computing Researcher,12,Healthcare,,Bachelors,AI Research Scientist,"Cloud, Java, React, SQL, Security",27.7,34.12
U3771,Quantum Computing Researcher,2,Automotive,,Masters,Robotics Engineer,"Java, Kubernetes, Linux, Python, Testing",19.3,22.94
U2836,Quantum Computing Researcher,1,Automotive,,Masters,Robotics Engineer,"Cloud, Java, Linux, React, SQL",25.0,30.98
U8752,Quantum Computing Researcher,0,Education,,PhD,Robotics Engineer,"Customer Service, Networking Basics, Operating Systems",6.11,6.75
U4215,Quantum Computing Researcher,14,Finance,,Bachelors,Robotics Engineer,"Cloud, Data Structures, Docker, Python, Security",8.2,9.09
U3329,Quantum Computing Researcher,8,Retail,,Bachelors,AI Research Scientist,"Cloud, Kubernetes, Machine Learning, Node.js, Security",14.4,17.87
U5658,Quantum Computing Researcher,2,Finance,,Bachelors,Blockchain Developer,"Cloud, Docker, Java, Machine Learning, Python",10.6,12.43
U5840,Quantum Computing Researcher,6,Technology,,Bachelors,AI Research Scientist,"DevOps, Java, Kubernetes, Node.js, Security",46.4,51.94
U1814,Quantum Computing Researcher,15,Education,,Bachelors,Robotics Engineer,"DevOps, Machine Learning, Node.js, Python, Security",60.5,67.77
U3215,Quantum Computing Researcher,10,Technology,,Bachelors,AI Research Scientist,"Cloud, Docker, Java, Node.js, SQL",10.6,12.6
U5277,Quantum Computing Researcher,15,Finance,,Bachelors,Blockchain Developer,"Cloud, Kubernetes, Node.js, SQL, Testing",66.3,82.71
U3471,Quantum Computing Researcher,9,Automotive,,Bachelors,Blockchain Developer,"DevOps, Kubernetes, React, Security, Testing",8.6,10.06
U3742,Quantum Computing Researcher,3,Education,,PhD,Blockchain Developer,"DevOps, Kubernetes, Machine Learning, SQL, Security",13.1,14.72
U8374,Quantum Computing Researcher,14,Telecom,,Bachelors,Blockchain Developer,"Cloud, Linux, Python, React, Security",65.0,80.36
U5356,Quantum Computing Researcher,11,Healthcare,,Bachelors,Robotics Engineer,"Cloud, Kubernetes, Linux, Machine Learning, Security",46.9,53.03
U3698,Quantum Computing Researcher,1,Education,,Bachelors,AR/VR Developer,"DevOps, Java, Kubernetes, Machine Learning, Security",11.7,14.18
U9899,Blockchain Developer,8,Technology,,Bachelors,Quantum Computing Researcher,"DevOps, Docker, Java, Machine Learning, Python",19.0,22.22
U7331,Blockchain Developer,15,Healthcare,,Bachelors,AR/VR Developer,"Cloud, Docker, Node.js, Security, Testing",37.2,43.29
U6421,Blockchain Developer,10,Education,,Masters,Robotics Engineer,"Linux, Machine Learning, Node.js, SQL, Security",59.8,66.04
U6835,Blockchain Developer,14,Telecom,,Masters,Robotics Engineer,"Cloud, Java, Machine Learning, SQL, Testing",41.0,47.94
U6487,Blockchain Developer,4,Retail,,Bachelors,Computer Vision Researcher,"Data Structures, DevOps, Python, SQL, Security",40.9,47.25
U4041,Blockchain Developer,3,Automotive,,Masters,Computer Vision Researcher,"Cloud, DevOps, Java, Kubernetes, Machine Learning",16.6,18.56
U9684,Blockchain Developer,10,Retail,,PhD,AR/VR Developer,"Data Structures, DevOps, Node.js, Python, React",28.8,33.86
U1869,Blockchain Developer,3,Automotive,,Bachelors,AI Research Scientist,"Data Structures, DevOps, Docker, React, Security",19.4,21.7
U2067,Blockchain Developer,3,Technology,,Masters,Robotics Engineer,"Docker, Machine Learning, React, SQL, Security",30.5,36.93
U6799,Blockchain Developer,5,Technology,,Bachelors,Quantum Computing Researcher,"Cloud, Machine Learning, Node.js, SQL, Security",14.1,17.62
U5050,Blockchain Developer,2,Finance,,Bachelors,Quantum Computing Researcher,"Cloud, DevOps, Kubernetes, Python, Security",31.0,38.75
U7105,Blockchain Developer,10,Telecom,,Bachelors,AI Research Scientist,"Kubernetes, Linux, React, SQL, Security",22.4,26.12
U7700,Blockchain Developer,3,Finance,,Bachelors,AR/VR Developer,"Cloud, Data Structures, Java, Machine Learning, SQL",33.3,37.68
U4123,Blockchain Developer,6,Retail,,Masters,AI Research Scientist,"DevOps, Java, Linux, Node.js, Security",46.3,54.05
U2030,Blockchain Developer,9,Retail,,Bachelors,Quantum Computing Researcher,"Data Structures, Java, Kubernetes, Python, SQL",39.6,45.76
U7302,Blockchain Developer,14,Healthcare,,PhD,Quantum Computing Researcher,"Cloud, Data Structures, DevOps, Java, Python",65.5,72.56
U3623,Blockchain Developer,2,Finance,,PhD,Robotics Engineer,"Java, Node.js, React, SQL, Testing",34.3,41.87
U5085,Blockchain Developer,14,Healthcare,,Bachelors,Quantum Computing Researcher,"Data Structures, Docker, Java, Kubernetes, Node.js",41.6,51.72
U4087,Blockchain Developer,10,Healthcare,,Bachelors,Robotics Engineer,"Data Structures, DevOps, Machine Learning, Node.js, SQL",11.8,14.69
U2071,Blockchain Developer,8,Telecom,,Masters,AR/VR Developer,"Cloud, Java, Machine Learning, Python, SQL",11.5,13.95
U9825,Blockchain Developer,15,Retail,,Bachelors,Robotics Engineer,"Docker, Java, Kubernetes, Linux, Python",67.9,75.33
U6002,Blockchain Developer,1,Finance,,Masters,Computer Vision Researcher,"DevOps, Node.js, Python, SQL, Security",6.3,7.48
U7593,Blockchain Developer,7,Retail,,PhD,Quantum Computing Researcher,"Data Structures, Linux, Machine Learning, SQL, Testing",14.1,16.12
U1742,Blockchain Developer,3,Automotive,,Masters,AR/VR Developer,"Cloud, Docker, Kubernetes, Linux, Node.js",31.6,36.8
U1160,Blockchain Developer,9,Automotive,,PhD,Quantum Computing Researcher,"Docker, Kubernetes, Linux, Node.js, Security",17.5,20.95
U5658,Blockchain Developer,15,Healthcare,,Masters,Computer Vision Researcher,"Java, Kubernetes, React, Security, Testing",46.2,52.38
U1556,Blockchain Developer,7,Technology,,Bachelors,Robotics Engineer,"Cloud, DevOps, Docker, Kubernetes, React",20.6,25.11
U9458,Blockchain Developer,10,Education,,Bachelors,Robotics Engineer,"DevOps, Kubernetes, SQL, Security, Testing",28.7,34.83
U6005,Blockchain Developer,4,Technology,,Bachelors,AR/VR Developer,"Cloud, DevOps, Java, Python, Security",30.4,34.84
U2325,Blockchain Developer,12,Retail,,Bachelors,Robotics Engineer,"Docker, Linux, Node.js, SQL, Security",31.1,34.49
U2568,Blockchain Developer,6,Retail,,Bachelors,Computer Vision Researcher,"Data Structures, Java, Kubernetes, Node.js, Security",19.2,23.36
U2231,Blockchain Developer,12,Healthcare,,Masters,AI Research Scientist,"Kubernetes, Linux, Machine Learning, Python, Testing",36.5,42.12
